NCESSCH,LEAID,LEANM05,SCHNAM05,LCITY05,LSTATE05,LATCOD,LONCOD,MLOCALE,ULOCALE,status05
420912002557,4209120,ELIZABETHTOWN AREA SD,FAIRVIEW EL SCH,ELIZABETHTOWN,PA,40.173200,-76.559800,8,41,1
420912002558,4209120,ELIZABETHTOWN AREA SD,MILL ROAD EL SCH,ELIZABETHTOWN,PA,40.159720,-76.611720,4,31,1
420912002559,4209120,ELIZABETHTOWN AREA SD,RHEEMS EL SCH,RHEEMS,PA,40.128380,-76.569980,4,31,1
420912002561,4209120,ELIZABETHTOWN AREA SD,EAST HIGH STREET EL SCH,ELIZABETHTOWN,PA,40.160140,-76.586740,4,31,1
420912002562,4209120,ELIZABETHTOWN AREA SD,ELIZABETHTOWN AREA SHS,ELIZABETHTOWN,PA,40.157480,-76.593140,4,31,1
420912006862,4209120,ELIZABETHTOWN AREA SD,ELIZABETHTOWN AREA MS,ELIZABETHTOWN,PA,40.157480,-76.593140,4,31,1
420915006417,4209150,ELK LAKE SD,ELK LAKE EL SCH,DIMOCK,PA,41.738600,-75.963600,7,42,1
420915006418,4209150,ELK LAKE SD,ELK LAKE JSHS,DIMOCK,PA,41.738600,-75.963600,7,42,1
420924002664,4209240,ELLWOOD CITY AREA SD,NORTH SIDE SCH,ELLWOOD CITY,PA,40.868930,-80.288060,6,21,1
420924002665,4209240,ELLWOOD CITY AREA SD,WALNUT RIDGE SCH,ELLWOOD CITY,PA,40.871880,-80.272290,6,21,1
420924002668,4209240,ELLWOOD CITY AREA SD,PERRY TWP SCH,ELLWOOD CITY,PA,40.858470,-80.258340,6,21,1
420924002674,4209240,ELLWOOD CITY AREA SD,HARTMAN SCH,ELLWOOD CITY,PA,40.857220,-80.286460,6,21,1
420924002675,4209240,ELLWOOD CITY AREA SD,LINCOLN JSHS,ELLWOOD CITY,PA,40.857220,-80.287710,6,21,1
420927002564,4209270,EPHRATA AREA SD,AKRON EL SCH,AKRON,PA,40.154290,-76.198990,4,21,1
420927002565,4209270,EPHRATA AREA SD,LINCOLN EL SCH,EPHRATA,PA,40.193930,-76.198350,4,21,1
420927002568,4209270,EPHRATA AREA SD,CLAY EL SCH,EPHRATA,PA,40.219730,-76.237320,8,41,1
420927002570,4209270,EPHRATA AREA SD,HIGHLAND EL SCH,EPHRATA,PA,40.182530,-76.178530,4,21,1
420927006293,4209270,EPHRATA AREA SD,EPHRATA SHS,EPHRATA,PA,40.179760,-76.193080,4,21,1
420927006712,4209270,EPHRATA AREA SD,EPHRATA MS,EPHRATA,PA,40.181140,-76.198390,4,21,1
420927007268,4209270,EPHRATA AREA SD,FULTON EL SCH,EPHRATA,PA,40.176230,-76.179140,4,21,1
420930000016,4209300,ERIE CITY SD,CENTRAL HS,ERIE,PA,42.101160,-80.082980,2,12,1
420930000273,4209300,ERIE CITY SD,NORTHWEST PA COLLEGIATE ACADEM,ERIE,PA,42.110000,-80.072190,2,12,1
420930000871,4209300,ERIE CITY SD,TRANSITION SCH,ERIE,PA,42.101300,-80.082800,2,12,3
420930002000,4209300,ERIE CITY SD,BURTON EL SCH,ERIE,PA,42.130020,-80.040210,2,12,1
420930002001,4209300,ERIE CITY SD,CLEVELAND EL SCH,ERIE,PA,42.090120,-80.099610,2,12,1
420930002003,4209300,ERIE CITY SD,DIEHL EL SCH,ERIE,PA,42.133580,-80.024460,2,12,1
420930002004,4209300,ERIE CITY SD,EDISON EL SCH,ERIE,PA,42.145600,-80.042380,2,12,1
420930002007,4209300,ERIE CITY SD,GLENWOOD EL SCH,ERIE,PA,42.100680,-80.079590,2,12,1
420930002009,4209300,ERIE CITY SD,HARDING EL SCH,ERIE,PA,42.113050,-80.121700,2,12,1
420930002010,4209300,ERIE CITY SD,IRVING EL SCH,ERIE,PA,42.107420,-80.093610,2,12,1
420930002011,4209300,ERIE CITY SD,JEFFERSON EL SCH,ERIE,PA,42.103830,-80.062560,2,12,1
420930002013,4209300,ERIE CITY SD,LINCOLN EL SCH,ERIE,PA,42.114390,-80.052460,2,12,1
420930002018,4209300,ERIE CITY SD,PERRY EL SCH,ERIE,PA,42.102180,-80.091550,2,12,1
420930002021,4209300,ERIE CITY SD,CONNELL EL SCH,ERIE,PA,42.117100,-80.026720,2,12,1
420930002022,4209300,ERIE CITY SD,EMERSON-GRIDLEY EL SCH,ERIE,PA,42.123530,-80.102870,2,12,1
420930002024,4209300,ERIE CITY SD,ROOSEVELT MS,ERIE,PA,42.104910,-80.100780,2,12,1
420930002025,4209300,ERIE CITY SD,WILSON MS,ERIE,PA,42.116490,-80.055560,2,12,1
420930002026,4209300,ERIE CITY SD,EAST SHS,ERIE,PA,42.137190,-80.062780,2,12,1
420930002027,4209300,ERIE CITY SD,STRONG VINCENT HS,ERIE,PA,42.116860,-80.112610,2,12,1
420930006959,4209300,ERIE CITY SD,WAYNE MS,ERIE,PA,42.136930,-80.062820,2,12,1
420930007035,4209300,ERIE CITY SD,PFEIFFER-BURLEIGH EL SCH,ERIE,PA,42.125990,-80.077520,2,12,1
420930007142,4209300,ERIE CITY SD,MCKINLEY EL SCH,ERIE,PA,42.122670,-80.055230,2,12,1
420936000734,4209360,EVERETT AREA SD,MANN-MONROE EL SCH,CLEARVILLE,PA,39.916130,-78.376650,7,42,1
420936000735,4209360,EVERETT AREA SD,BREEZEWOOD EL SCH,BREEZEWOOD,PA,39.996780,-78.243190,7,42,1
420936000737,4209360,EVERETT AREA SD,CHANEYSVILLE-COVE EL SCH,EVERETT,PA,40.003400,-78.383000,6,32,1
420936000739,4209360,EVERETT AREA SD,EVERETT AREA JSHS,EVERETT,PA,40.014250,-78.364740,7,41,1
420936007006,4209360,EVERETT AREA SD,EVERETT AREA EL SCH,EVERETT,PA,40.005500,-78.358870,6,32,1
420948000702,4209480,EXETER TOWNSHIP SD,REIFFTON SCH,READING,PA,40.310520,-75.851950,4,22,1
420948000783,4209480,EXETER TOWNSHIP SD,JACKSONWALD EL SCH,READING,PA,40.326350,-75.847620,4,22,1
420948000786,4209480,EXETER TOWNSHIP SD,LORANE EL SCH,READING,PA,40.292870,-75.853080,4,22,1
420948000787,4209480,EXETER TOWNSHIP SD,EXETER TWP JHS,READING,PA,40.317280,-75.867770,4,22,1
420948000788,4209480,EXETER TOWNSHIP SD,EXETER TWP SHS,READING,PA,40.320820,-75.869930,4,22,1
420948006731,4209480,EXETER TOWNSHIP SD,MARTIN LUTHER LAUSCH EL CTR,READING,PA,40.323780,-75.860560,4,22,1
420954006269,4209540,FAIRFIELD AREA SD,FAIRFIELD AREA HS,FAIRFIELD,PA,39.781840,-77.377080,7,42,1
420954006270,4209540,FAIRFIELD AREA SD,FAIRFIELD AREA EL SCH,FAIRFIELD,PA,39.781810,-77.377120,7,42,1
420954009987,4209540,FAIRFIELD AREA SD,FAIRFIELD AREA MS,FAIRFIELD,PA,39.781840,-77.377080,7,42,1
420957000206,4209570,FAIRVIEW SD,FAIRVIEW EL SCH,FAIRVIEW,PA,42.023880,-80.250530,8,41,1
420957002032,4209570,FAIRVIEW SD,FAIRVIEW MS,FAIRVIEW,PA,42.024240,-80.250750,8,41,1
420957006737,4209570,FAIRVIEW SD,FAIRVIEW HS,FAIRVIEW,PA,42.019740,-80.245380,8,41,1
420960000083,4209600,KARNS CITY AREA SD,SUGARCREEK EL SCH,COWANSVILLE,PA,40.927000,-79.583500,8,42,1
420960001153,4209600,KARNS CITY AREA SD,CHICORA EL SCH,CHICORA,PA,40.950470,-79.739390,8,42,1
420960001154,4209600,KARNS CITY AREA SD,KARNS CITY HS,KARNS CITY,PA,40.988490,-79.726730,8,42,1
420960004906,4209600,KARNS CITY AREA SD,BRUIN EL SCH,BRUIN,PA,41.060110,-79.726390,8,42,1
420966000283,4209660,FANNETT-METAL SD,FANNETT-METAL MS,WILLOW HILL,PA,40.125880,-77.778190,7,43,1
420966002201,4209660,FANNETT-METAL SD,FANNETT-METAL SHS,WILLOW HILL,PA,40.125880,-77.778190,7,43,1
420966006826,4209660,FANNETT-METAL SD,FANNETT-METAL EL SCH,WILLOW HILL,PA,40.125880,-77.778190,7,43,1
420969005248,4209690,FARRELL AREA SD,FARRELL AREA HS/UMS,FARRELL,PA,41.212150,-80.483920,4,21,1
420969007143,4209690,FARRELL AREA SD,FARRELL AREA ES/LMS,FARRELL,PA,41.212150,-80.485910,4,21,1
420975001223,4209750,FERNDALE AREA SD,FERNDALE EL SCH,JOHNSTOWN,PA,40.317690,-78.930200,4,23,1
420975001225,4209750,FERNDALE AREA SD,FERNDALE AREA JSHS,JOHNSTOWN,PA,40.287700,-78.916310,4,23,1
420978000789,4209780,FLEETWOOD AREA SD,FLEETWOOD EL SCH,FLEETWOOD,PA,40.457500,-75.821560,4,22,1
420978000791,4209780,FLEETWOOD AREA SD,ANDREW MAIER EL SCH,BLANDON,PA,40.441350,-75.885390,4,22,1
420978000860,4209780,FLEETWOOD AREA SD,RICHMOND EL SCH,FLEETWOOD,PA,40.489700,-75.828440,8,41,1
420978005023,4209780,FLEETWOOD AREA SD,FLEETWOOD SHS,FLEETWOOD,PA,40.459540,-75.830600,4,22,1
420978006311,4209780,FLEETWOOD AREA SD,FLEETWOOD MS,FLEETWOOD,PA,40.456790,-75.823090,4,22,1
420987002246,4209870,FORBES ROAD SD,FORBES ROAD JSHS,WATERFALL,PA,40.082600,-78.065200,7,43,1
420987006840,4209870,FORBES ROAD SD,FORBES ROAD EL SCH,WATERFALL,PA,40.081860,-78.065190,7,43,1
420993006419,4209930,FOREST CITY REGIONAL SD,FOREST CITY REGIONAL HS,FOREST CITY,PA,41.644350,-75.473000,6,21,1
420993006420,4209930,FOREST CITY REGIONAL SD,FOREST CITY REGIONAL EL SCH,FOREST CITY,PA,41.644350,-75.473000,6,21,1
420993107192,4209931,YOUTH FORESTRY CAMP #3,YOUTH FORESTRY CAMP #3,JAMES CREEK,PA,40.346000,-78.185600,7,42,1
420993207193,4209932,LOYSVILLE YOUTH DEV CTR,LOYSVILLE YOUTH DEV CTR,LOYSVILLE,PA,40.373200,-77.408500,8,42,1
420993307194,4209933,NORTH CENTRAL SECURE TRMNT UNT,NORTH CENTRAL SECURE TRMNT UNT,DANVILLE,PA,40.951360,-76.588210,7,41,1
420993407195,4209934,YOUTH FORESTRY CAMP #2,YOUTH FORESTRY CAMP #2,WHITE HAVEN,PA,41.150060,-75.910650,8,41,1
420993507196,4209935,WEAVERSVILLE INTENSIVE TRMT UN,WEAVERSVILLE INTENSIVE TRMT UN,NORTHAMPTON,PA,,,N,N,2
420994001191,4209940,FOREST HILLS SD,FOREST HILLS HS,SIDMAN,PA,40.332810,-78.753390,8,41,1
420994001287,4209940,FOREST HILLS SD,FOREST HILLS MS,SIDMAN,PA,40.366390,-78.740560,8,41,1
420994006899,4209940,FOREST HILLS SD,FOREST HILLS EL SCH,SIDMAN,PA,40.332810,-78.753390,8,41,1
420996004242,4209960,FORT CHERRY SD,FORT CHERRY JSHS,MC DONALD,PA,40.347900,-80.281880,8,41,1
420996007270,4209960,FORT CHERRY SD,FORT CHERRY EL CTR,MC DONALD,PA,40.347900,-80.281880,8,41,1
420999002035,4209990,FORT LEBOEUF SD,WATERFORD EL SCH,WATERFORD,PA,41.943900,-79.983340,8,42,1
420999002036,4209990,FORT LEBOEUF SD,ROBISON EL SCH,ERIE,PA,42.046830,-80.067740,8,41,1
420999002037,4209990,FORT LEBOEUF SD,FORT LEBOEUF SHS,WATERFORD,PA,41.952370,-79.990360,8,42,1
420999005226,4209990,FORT LEBOEUF SD,MILL VILLAGE EL SCH,MILL VILLAGE,PA,41.876750,-79.965660,8,42,1
420999005328,4209990,FORT LEBOEUF SD,FORT LEBOEUF MS,WATERFORD,PA,41.950570,-79.987650,8,42,1
421007000147,4210070,FOX CHAPEL AREA SD,DORSEYVILLE MS,PITTSBURGH,PA,40.575260,-79.891050,3,21,1
421007000149,4210070,FOX CHAPEL AREA SD,FAIRVIEW EL SCH,PITTSBURGH,PA,40.545290,-79.902370,3,21,1
421007000153,4210070,FOX CHAPEL AREA SD,KERR EL SCH,PITTSBURGH,PA,40.511680,-79.917440,3,21,1
421007000156,4210070,FOX CHAPEL AREA SD,FOX CHAPEL AREA SHS,PITTSBURGH,PA,40.517730,-79.867100,3,21,1
421007000461,4210070,FOX CHAPEL AREA SD,OHARA EL SCH,PITTSBURGH,PA,40.516390,-79.863850,3,21,1
421007006780,4210070,FOX CHAPEL AREA SD,HARTWOOD EL SCH,PITTSBURGH,PA,40.575260,-79.891050,3,21,1
421011003883,4210110,NORTH SCHUYLKILL SD,NORTH SCHUYLKILL JSHS,ASHLAND,PA,40.775100,-76.298420,7,41,1
421011006584,4210110,NORTH SCHUYLKILL SD,RINGTOWN EL SCH,RINGTOWN,PA,40.854900,-76.225900,7,41,1
421011006973,4210110,NORTH SCHUYLKILL SD,FRACKVILLE AREA EL SCH,FRACKVILLE,PA,40.783440,-76.234730,6,32,1
421011006974,4210110,NORTH SCHUYLKILL SD,ASHLAND AREA EL SCH,ASHLAND,PA,40.774930,-76.339660,6,32,1
421011500278,4210115,NORTH STAR SD,NORTH STAR EAST EL SCH,STOYSTOWN,PA,40.103410,-78.934000,7,42,1
421011503988,4210115,NORTH STAR SD,NORTH STAR HS,BOSWELL,PA,40.159330,-79.030210,7,42,1
421011504837,4210115,NORTH STAR SD,NORTH STAR CENTRAL EL SCH,BOSWELL,PA,40.158040,-79.034160,7,42,1
421011509950,4210115,NORTH STAR SD,NORTH STAR EAST MS,STOYSTOWN,PA,40.103410,-78.934000,7,42,1
421020004101,4210200,FRANKLIN AREA SD,SANDYCREEK EL SCH,FRANKLIN,PA,41.364920,-79.840780,7,41,1
421020004102,4210200,FRANKLIN AREA SD,UTICA EL SCH,UTICA,PA,41.474200,-79.943500,7,42,1
421020004103,4210200,FRANKLIN AREA SD,POLK EL SCH,POLK,PA,41.339600,-79.930900,7,42,1
421020004104,4210200,FRANKLIN AREA SD,SEVENTH STREET EL SCH,FRANKLIN,PA,41.387620,-79.822190,6,33,1
421020004106,4210200,FRANKLIN AREA SD,FRANKLIN AREA HS,FRANKLIN,PA,41.369480,-79.845700,7,41,1
421020004667,4210200,FRANKLIN AREA SD,CENTRAL EL SCH,FRANKLIN,PA,41.400030,-79.830280,6,33,1
421020006166,4210200,FRANKLIN AREA SD,VICTORY EL SCH,HARRISVILLE,PA,41.212160,-79.941690,7,42,1
421020006984,4210200,FRANKLIN AREA SD,FRANKLIN AREA MS,FRANKLIN,PA,41.369480,-79.845700,7,41,1
421023000442,4210230,FRANKLIN REGIONAL SD,FRANKLIN REGIONAL MS,MURRYSVILLE,PA,40.426490,-79.670220,3,21,1
421023004354,4210230,FRANKLIN REGIONAL SD,NEWLONSBURG EL SCH,MURRYSVILLE,PA,40.428770,-79.664720,3,21,1
421023004357,4210230,FRANKLIN REGIONAL SD,SLOAN EL SCH,MURRYSVILLE,PA,40.458060,-79.664570,3,21,1
421023004360,4210230,FRANKLIN REGIONAL SD,FRANKLIN REGIONAL SHS,MURRYSVILLE,PA,40.430500,-79.663970,3,21,1
421023007202,4210230,FRANKLIN REGIONAL SD,HERITAGE EL SCH,MURRYSVILLE,PA,40.431170,-79.663710,3,21,1
421035002126,4210350,FRAZIER SD,FRAZIER HS,PERRYOPOLIS,PA,40.088920,-79.754280,8,41,1
421035006686,4210350,FRAZIER SD,PERRY EL SCH,PERRYOPOLIS,PA,40.088920,-79.754280,8,41,1
421035006687,4210350,FRAZIER SD,CENTRAL EL SCH,PERRYOPOLIS,PA,40.088920,-79.754280,8,41,1
421035007203,4210350,FRAZIER SD,FRAZIER MS,PERRYOPOLIS,PA,40.088920,-79.754280,8,41,1
421038006563,4210380,FREEDOM AREA SD,FREEDOM AREA SHS,FREEDOM,PA,40.678400,-80.238270,3,21,1
421038006564,4210380,FREEDOM AREA SD,FREEDOM AREA MS,FREEDOM,PA,40.677180,-80.244470,3,21,1
421038006999,4210380,FREEDOM AREA SD,BIG KNOB EL SCH,FREEDOM,PA,40.701590,-80.205010,8,41,1
421038007000,4210380,FREEDOM AREA SD,CONWAY EL SCH,CONWAY,PA,40.657050,-80.237120,3,41,1
421044000590,4210440,FREEPORT AREA SD,FREEPORT KDG CTR,FREEPORT,PA,40.673440,-79.686590,3,21,1
421044000591,4210440,FREEPORT AREA SD,BUFFALO EL SCH,SARVER,PA,40.723440,-79.756460,8,41,1
421044000592,4210440,FREEPORT AREA SD,SOUTH BUFFALO EL SCH,FREEPORT,PA,40.762560,-79.641320,8,42,1
421044000593,4210440,FREEPORT AREA SD,FREEPORT AREA JHS,FREEPORT,PA,40.675000,-79.687470,3,21,1
421044000594,4210440,FREEPORT AREA SD,FREEPORT AREA SHS,FREEPORT,PA,40.706290,-79.724160,8,41,1
421053006223,4210530,GALETON AREA SD,GALETON AREA SCH,GALETON,PA,41.735000,-77.642400,7,43,1
421059000316,4210590,GARNET VALLEY SD,GARNET VALLEY EL SCH,GLEN MILLS,PA,39.869660,-75.507490,3,21,1
421059000641,4210590,GARNET VALLEY SD,BETHEL SPRINGS EL SCH,BOOTHWYN,PA,39.846740,-75.487900,3,21,1
421059001869,4210590,GARNET VALLEY SD,GARNET VALLEY HS,GLEN MILLS,PA,39.871040,-75.504140,3,21,1
421059006506,4210590,GARNET VALLEY SD,CONCORD EL SCH,GLEN MILLS,PA,39.866740,-75.506070,3,21,1
421059010013,4210590,GARNET VALLEY SD,GARNET VALLEY MS,GLEN MILLS,PA,39.869630,-75.507570,3,21,1
421062000157,4210620,GATEWAY SD,EVERGREEN EL SCH,MONROEVILLE,PA,40.445560,-79.771180,3,21,1
421062000165,4210620,GATEWAY SD,UNIVERSITY PARK EL SCH,MONROEVILLE,PA,40.449940,-79.735300,3,21,1
421062000167,4210620,GATEWAY SD,GATEWAY MS,MONROEVILLE,PA,40.445130,-79.762020,3,21,1
421062000168,4210620,GATEWAY SD,PITCAIRN EL SCH,PITCAIRN,PA,40.404150,-79.779690,3,21,1
421062000169,4210620,GATEWAY SD,MOSS SIDE MS,MONROEVILLE,PA,40.429560,-79.757490,3,21,1
421062000170,4210620,GATEWAY SD,GATEWAY SHS,MONROEVILLE,PA,40.430180,-79.751190,3,21,1
421062005191,4210620,GATEWAY SD,RAMSEY EL SCH,MONROEVILLE,PA,40.408390,-79.748820,3,21,1
421062009980,4210620,GATEWAY SD,MOSS SIDE EL SCH,MONROEVILLE,PA,40.430480,-79.753290,3,21,1
421065002038,4210650,GENERAL MCLANE SD,EDINBORO EL SCH,EDINBORO,PA,41.880830,-80.149410,8,41,1
421065002039,4210650,GENERAL MCLANE SD,MCKEAN EL SCH,MC KEAN,PA,41.997070,-80.148200,8,41,1
421065002040,4210650,GENERAL MCLANE SD,GENERAL MCLANE HS,EDINBORO,PA,41.915380,-80.124630,8,41,1
421065005225,4210650,GENERAL MCLANE SD,JAMES W PARKER MS,EDINBORO,PA,41.914800,-80.124890,8,41,1
421071000006,4210710,GETTYSBURG AREA SD,FRANKLIN TWP EL SCH,CASHTOWN,PA,39.879420,-77.348010,7,42,1
421071000009,4210710,GETTYSBURG AREA SD,EISENHOWER EL SCH,GETTYSBURG,PA,39.838200,-77.229050,6,32,1
421071000010,4210710,GETTYSBURG AREA SD,GETTYSBURG AREA MS,GETTYSBURG,PA,39.826520,-77.229190,6,32,1
421071000452,4210710,GETTYSBURG AREA SD,LINCOLN EL SCH,GETTYSBURG,PA,39.827340,-77.229050,6,32,1
421071005126,4210710,GETTYSBURG AREA SD,JAMES GETTYS EL SCH,GETTYSBURG,PA,39.849990,-77.232980,6,32,1
421071006271,4210710,GETTYSBURG AREA SD,GETTYSBURG AREA HS,GETTYSBURG,PA,39.852460,-77.216910,6,32,1
421074002042,4210740,GIRARD SD,ELK VALLEY EL SCH,LAKE CITY,PA,42.010410,-80.344560,4,22,1
421074002043,4210740,GIRARD SD,GIRARD HS,GIRARD,PA,42.006530,-80.334510,4,22,1
421074006777,4210740,GIRARD SD,RICE AVENUE MS,GIRARD,PA,42.008910,-80.329570,4,22,1
421083005219,4210830,GLENDALE SD,GLENDALE JSHS,FLINTON,PA,40.700610,-78.540270,8,42,1
421083006952,4210830,GLENDALE SD,GLENDALE EL SCH,FLINTON,PA,40.700610,-78.540270,8,42,1
421086000793,4210860,GOVERNOR MIFFLIN SD,BRECKNOCK EL SCH,MOHNTON,PA,40.243720,-75.997160,8,41,1
421086000794,4210860,GOVERNOR MIFFLIN SD,CUMRU EL SCH,SHILLINGTON,PA,40.298280,-75.945660,4,22,1
421086000801,4210860,GOVERNOR MIFFLIN SD,GOVERNOR MIFFLIN MS,SHILLINGTON,PA,40.323230,-75.933640,2,13,1
421086000802,4210860,GOVERNOR MIFFLIN SD,GOVERNOR MIFFLIN SHS,SHILLINGTON,PA,40.304770,-75.961320,4,22,1
421086006794,4210860,GOVERNOR MIFFLIN SD,INTERMEDIATE SCH,SHILLINGTON,PA,40.302940,-75.953620,4,22,1
421087000606,4210870,GREAT VALLEY SD,GENERAL WAYNE EL SCH,MALVERN,PA,40.030960,-75.493940,8,41,1
421087001368,4210870,GREAT VALLEY SD,CHARLESTOWN EL SCH,MALVERN,PA,40.078410,-75.542690,8,41,1
421087001422,4210870,GREAT VALLEY SD,GREAT VALLEY MS,MALVERN,PA,40.055020,-75.569470,3,21,1
421087001424,4210870,GREAT VALLEY SD,GREAT VALLEY HS,MALVERN,PA,40.054250,-75.570050,3,21,1
421087006479,4210870,GREAT VALLEY SD,KATHRYN D. MARKLEY EL SCH,MALVERN,PA,40.044540,-75.556460,3,21,1
421092004372,4210920,GREENSBURG SALEM SD,GREENSBURG-SALEM MS,GREENSBURG,PA,40.306330,-79.545490,3,21,1
421092004373,4210920,GREENSBURG SALEM SD,GREENSBURG-SALEM HS,GREENSBURG,PA,40.327500,-79.543820,3,21,1
421092005165,4210920,GREENSBURG SALEM SD,NICELY EL SCH,GREENSBURG,PA,40.322570,-79.539770,3,21,1
421092005166,4210920,GREENSBURG SALEM SD,METZGAR EL SCH,NEW ALEXANDRIA,PA,40.395140,-79.424590,8,41,1
421092009982,4210920,GREENSBURG SALEM SD,AMOS K HUTCHINSON EL SCH,GREENSBURG,PA,40.290600,-79.548430,3,21,1
421095001250,4210950,GREATER JOHNSTOWN SD,WEST SIDE EL SCH,JOHNSTOWN,PA,40.327430,-78.952140,4,23,1
421095001251,4210950,GREATER JOHNSTOWN SD,GREATER JOHNSTOWN SHS,JOHNSTOWN,PA,40.303180,-78.910600,2,13,1
421095001252,4210950,GREATER JOHNSTOWN SD,GREATER JOHNSTOWN MS,JOHNSTOWN,PA,40.351140,-78.945270,2,13,1
421095007120,4210950,GREATER JOHNSTOWN SD,EAST SIDE EL SCH,JOHNSTOWN,PA,40.309390,-78.910400,2,13,1
421097005288,4210970,GREATER JOHNSTOWN AVTS,GREATER JOHNSTOWN AVTS,JOHNSTOWN,PA,40.271440,-78.828780,8,41,1
421098004379,4210980,GREATER LATROBE SD,BAGGALEY EL SCH,LATROBE,PA,40.268000,-79.372900,3,41,1
421098004380,4210980,GREATER LATROBE SD,MOUNTAIN VIEW EL SCH,GREENSBURG,PA,40.300500,-79.463800,8,21,1
421098004386,4210980,GREATER LATROBE SD,LATROBE EL SCH,LATROBE,PA,40.312830,-79.380870,3,21,1
421098004845,4210980,GREATER LATROBE SD,GREATER LATROBE SHS,LATROBE,PA,40.278410,-79.390320,3,21,1
421098006957,4210980,GREATER LATROBE SD,GREATER LATROBE JHS,LATROBE,PA,40.278200,-79.385500,3,21,1
421101000158,4211010,GREENCASTLE-ANTRIM SD,GREENCASTLE-ANTRIM PRI SCH,GREENCASTLE,PA,39.779900,-77.722070,6,31,1
421101002202,4211010,GREENCASTLE-ANTRIM SD,GREENCASTLE-ANTRIM EL SCH,GREENCASTLE,PA,39.779930,-77.722120,6,31,1
421101002206,4211010,GREENCASTLE-ANTRIM SD,GREENCASTLE-ANTRIM SHS,GREENCASTLE,PA,39.783290,-77.725150,6,31,1
421101005117,4211010,GREENCASTLE-ANTRIM SD,GREENCASTLE-ANTRIM MS,GREENCASTLE,PA,39.782660,-77.725540,6,31,1
421116003133,4211160,GREENVILLE AREA SD,HEMPFIELD EL SCH,GREENVILLE,PA,41.392820,-80.362190,4,31,1
421116003135,4211160,GREENVILLE AREA SD,EAST EL SCH,GREENVILLE,PA,41.404480,-80.377850,4,31,1
421116003137,4211160,GREENVILLE AREA SD,GREENVILLE JSHS,GREENVILLE,PA,41.404090,-80.372180,4,31,1
421119000220,4211190,GREENWOOD SD,GREENWOOD MS,MILLERSTOWN,PA,40.550690,-77.152310,8,42,1
421119006341,4211190,GREENWOOD SD,GREENWOOD HS,MILLERSTOWN,PA,40.550690,-77.152310,8,42,1
421119007001,4211190,GREENWOOD SD,GREENWOOD EL SCH,MILLERSTOWN,PA,40.550690,-77.152310,8,42,1
421122003143,4211220,GROVE CITY AREA SD,HIGHLAND EL SCH,GROVE CITY,PA,41.161150,-80.098470,4,32,1
421122003144,4211220,GROVE CITY AREA SD,GROVE CITY AREA MS,GROVE CITY,PA,41.156270,-80.086480,4,32,1
421122003145,4211220,GROVE CITY AREA SD,GROVE CITY AREA HS,GROVE CITY,PA,41.161900,-80.097620,4,32,1
421122006125,4211220,GROVE CITY AREA SD,GEORGE JR REPUBLIC HS,GROVE CITY,PA,41.166330,-80.110780,4,32,1
421122006844,4211220,GROVE CITY AREA SD,HILLVIEW EL SCH,GROVE CITY,PA,41.151170,-80.076030,4,32,1
421122007144,4211220,GROVE CITY AREA SD,WASHINGTON KDG CTR,GROVE CITY,PA,41.162230,-80.076390,4,32,1
421122009981,4211220,GROVE CITY AREA SD,GEORGE JR REPUBLIC MS,GROVE CITY,PA,41.166330,-80.110780,4,32,1
421131001753,4211310,HALIFAX AREA SD,ENDERS-FISHERVILLE EL SCH,HALIFAX,PA,40.495590,-76.852230,8,42,1
421131005038,4211310,HALIFAX AREA SD,HALIFAX AREA EL SCH,HALIFAX,PA,40.460830,-76.927580,8,42,1
421131006330,4211310,HALIFAX AREA SD,HALIFAX AREA HS,HALIFAX,PA,40.460830,-76.927580,8,42,1
421131006331,4211310,HALIFAX AREA SD,HALIFAX AREA MS,HALIFAX,PA,40.460830,-76.927580,8,42,1
421134000216,4211340,HAMBURG AREA SD,HAMBURG AREA MIDDLE SCHOOL,HAMBURG,PA,40.551940,-75.972400,4,31,1
421134000804,4211340,HAMBURG AREA SD,STRAUSSTOWN EL SCH,STRAUSSTOWN,PA,40.494190,-76.179730,8,42,1
421134000805,4211340,HAMBURG AREA SD,TILDEN EL SCH,HAMBURG,PA,40.549620,-75.999770,4,31,1
421134000806,4211340,HAMBURG AREA SD,UPPER BERN EL SCH,SHARTLESVILLE,PA,40.512590,-76.102380,8,42,1
421134000808,4211340,HAMBURG AREA SD,HAMBURG AREA HS,HAMBURG,PA,40.552040,-75.972600,4,31,1
421134000809,4211340,HAMBURG AREA SD,PERRY EL SCH,SHOEMAKERSVILLE,PA,40.499090,-75.966940,4,31,1
421134007204,4211340,HAMBURG AREA SD,HAMBURG EL SCH,HAMBURG,PA,40.557330,-75.977960,4,31,1
421140000175,4211400,HAMPTON TOWNSHIP SD,CENTRAL EL SCH,ALLISON PARK,PA,40.573590,-79.926440,3,21,1
421140000176,4211400,HAMPTON TOWNSHIP SD,WYLAND EL SCH,ALLISON PARK,PA,40.562590,-79.979620,3,21,1
421140000178,4211400,HAMPTON TOWNSHIP SD,POFF EL SCH,GIBSONIA,PA,40.608290,-79.939370,3,21,1
421140000179,4211400,HAMPTON TOWNSHIP SD,HAMPTON MS,ALLISON PARK,PA,40.589150,-79.945670,3,21,1
421140005190,4211400,HAMPTON TOWNSHIP SD,HAMPTON HS,ALLISON PARK,PA,40.581230,-79.943070,3,21,1
