NCESSCH,LEAID,LEANM05,SCHNAM05,LCITY05,LSTATE05,LATCOD,LONCOD,MLOCALE,ULOCALE,status05
292355002413,2923550,PARK HILL,PARK HILL SOUTH HIGH,RIVERSIDE,MO,39.173990,-94.632140,3,21,1
292355002418,2923550,PARK HILL,CONGRESS MIDDLE,KANSAS CITY,MO,39.242530,-94.668400,1,11,1
292355002537,2923550,PARK HILL,PARK HILL DAY SCH.,PARKVILLE,MO,39.182910,-94.666530,3,21,1
292355002623,2923550,PARK HILL,LAKEVIEW MIDDLE,KANSAS CITY,MO,39.210950,-94.658670,1,11,1
292355002841,2923550,PARK HILL,HAWTHORN ELEM.,KANSAS CITY,MO,39.247110,-94.708040,8,41,1
292358000459,2923580,PARKWAY C-2,FERN RIDGE HIGH,CREVE COEUR,MO,38.683030,-90.487770,3,21,1
292358001375,2923580,PARKWAY C-2,BARRETTS ELEM.,MANCHESTER,MO,38.578260,-90.474760,3,21,1
292358001376,2923580,PARKWAY C-2,BELLERIVE ELEM.,CREVE COEUR,MO,38.671420,-90.478500,3,21,1
292358001377,2923580,PARKWAY C-2,CARMAN TRAILS ELEM.,MANCHESTER,MO,38.583030,-90.492500,3,21,1
292358001379,2923580,PARKWAY C-2,CENTRAL HIGH,CHESTERFIELD,MO,38.664020,-90.503130,3,21,1
292358001380,2923580,PARKWAY C-2,CLAYMONT ELEM.,BALLWIN,MO,38.609320,-90.548950,3,21,1
292358001382,2923580,PARKWAY C-2,CRAIG ELEM.,CREVE COEUR,MO,38.684830,-90.444540,3,21,1
292358001385,2923580,PARKWAY C-2,GREEN TRAILS ELEM.,CHESTERFIELD,MO,38.669820,-90.528910,3,21,1
292358001386,2923580,PARKWAY C-2,HANNA WOODS ELEM.,BALLWIN,MO,38.580390,-90.508250,3,21,1
292358001387,2923580,PARKWAY C-2,HENRY ELEM.,MANCHESTER,MO,38.610330,-90.520200,3,21,1
292358001388,2923580,PARKWAY C-2,HIGHCROFT RIDGE ELEM.,CHESTERFIELD,MO,38.645730,-90.550660,3,21,1
292358001390,2923580,PARKWAY C-2,MASON RIDGE ELEM.,CREVE COEUR,MO,38.638700,-90.481170,3,21,1
292358001391,2923580,PARKWAY C-2,MCKELVEY ELEM.,MARYLAND HEIGHTS,MO,38.708830,-90.456540,3,21,1
292358001393,2923580,PARKWAY C-2,NORTH HIGH,CREVE COEUR,MO,38.690630,-90.470550,3,21,1
292358001394,2923580,PARKWAY C-2,SOUTH HIGH,BALLWIN,MO,38.576110,-90.511030,3,21,1
292358001395,2923580,PARKWAY C-2,PIERREMONT ELEM.,MANCHESTER,MO,38.604140,-90.503530,3,21,1
292358001396,2923580,PARKWAY C-2,RIVER BEND ELEM.,CHESTERFIELD,MO,38.685550,-90.503430,3,21,1
292358001398,2923580,PARKWAY C-2,ROSS ELEM.,CREVE COEUR,MO,38.679330,-90.460100,3,21,1
292358001399,2923580,PARKWAY C-2,SHENANDOAH VALLEY ELEM.,CHESTERFIELD,MO,38.655640,-90.537800,3,21,1
292358001400,2923580,PARKWAY C-2,SORRENTO SPRINGS ELEM.,BALLWIN,MO,38.575060,-90.527690,3,21,1
292358001404,2923580,PARKWAY C-2,WEST HIGH,BALLWIN,MO,38.620540,-90.533420,3,21,1
292358001405,2923580,PARKWAY C-2,WREN HOLLOW ELEM.,BALLWIN,MO,38.576850,-90.520460,3,21,1
292358001540,2923580,PARKWAY C-2,SOUTHWEST MIDDLE,BALLWIN,MO,38.577230,-90.518650,3,21,1
292358001547,2923580,PARKWAY C-2,CENTRAL MIDDLE,CHESTERFIELD,MO,38.665520,-90.502170,3,21,1
292358001549,2923580,PARKWAY C-2,NORTHEAST MIDDLE,CREVE COEUR,MO,38.657870,-90.449320,3,21,1
292358001553,2923580,PARKWAY C-2,SOUTH MIDDLE,MANCHESTER,MO,38.610080,-90.511540,3,21,1
292358001555,2923580,PARKWAY C-2,WEST MIDDLE,CHESTERFIELD,MO,38.623690,-90.546190,3,21,1
292358002626,2923580,PARKWAY C-2,OAK BROOK ELEM.,BALLWIN,MO,38.567700,-90.533890,3,21,1
292364001406,2923640,MEADOW HEIGHTS R-II,MEADOW HEIGHTS HIGH,PATTON,MO,37.550800,-90.109000,7,43,1
292364001407,2923640,MEADOW HEIGHTS R-II,MEADOW HEIGHTS ELEM.,PATTON,MO,37.550800,-90.109000,7,43,1
292367001409,2923670,PATTONSBURG R-II,PATTONSBURG ELEM.,PATTONSBURG,MO,40.053800,-94.131300,7,43,1
292367001410,2923670,PATTONSBURG R-II,PATTONSBURG HIGH,PATTONSBURG,MO,40.053800,-94.131300,7,43,1
292370000656,2923700,PATTONVILLE R-III,PATTONVILLE PRE-SCHOOL,ST LOUIS,MO,38.736170,-90.396760,3,21,1
292370001411,2923700,PATTONVILLE R-III,BRIAR CREST ELEM.,ST ANN,MO,38.712190,-90.405970,3,21,1
292370001412,2923700,PATTONVILLE R-III,BRIDGEWAY ELEM.,BRIDGETON,MO,38.737310,-90.418290,3,21,1
292370001415,2923700,PATTONVILLE R-III,HOLMAN MIDDLE,ST ANN,MO,38.735370,-90.395530,3,21,1
292370001416,2923700,PATTONVILLE R-III,PARKWOOD ELEM.,MARYLAND HEIGHTS,MO,38.737300,-90.434080,3,21,1
292370001417,2923700,PATTONVILLE R-III,PATTONVILLE HEIGHTS MIDDLE,MARYLAND HEIGHTS,MO,38.717620,-90.424330,3,21,1
292370001419,2923700,PATTONVILLE R-III,TRADITIONAL SCH.,MARYLAND HEIGHTS,MO,38.715480,-90.425040,3,21,1
292370001420,2923700,PATTONVILLE R-III,ROSE ACRES ELEM.,MARYLAND HEIGHTS,MO,38.734800,-90.457000,3,21,1
292370001421,2923700,PATTONVILLE R-III,PATTONVILLE SR. HIGH,MARYLAND HEIGHTS,MO,38.709440,-90.495450,3,41,1
292370001423,2923700,PATTONVILLE R-III,WILLOW BROOK ELEM.,CREVE COEUR,MO,38.684290,-90.409180,3,21,1
292370002848,2923700,PATTONVILLE R-III,ROBERT DRUMMOND ELEM.,ST ANN,MO,38.727860,-90.387870,3,21,1
292373000088,2923730,RAYMORE-PECULIAR R-II,RAYMORE-PECULIAR MIDDLE,PECULIAR,MO,38.748500,-94.459500,8,41,1
292373001424,2923730,RAYMORE-PECULIAR R-II,RAYMORE-PECULIAR SR. HIGH,PECULIAR,MO,38.750290,-94.459550,8,41,1
292373001426,2923730,RAYMORE-PECULIAR R-II,PECULIAR ELEM.,PECULIAR,MO,38.718390,-94.456380,3,31,1
292373001427,2923730,RAYMORE-PECULIAR R-II,RAYMORE ELEM.,RAYMORE,MO,38.798500,-94.457630,3,21,1
292373001959,2923730,RAYMORE-PECULIAR R-II,TIMBER CREEK ELEM.,RAYMORE,MO,38.815660,-94.449380,3,21,1
292373002271,2923730,RAYMORE-PECULIAR R-II,SHULL INTERMEDIATE,PECULIAR,MO,38.740220,-94.458260,8,41,1
292373002723,2923730,RAYMORE-PECULIAR R-II,STONEGATE ELEM.,RAYMORE,MO,38.791610,-94.483500,3,21,1
292373002861,2923730,RAYMORE-PECULIAR R-II,RAYMORE-PECULIAR FRESHMEN CTR.,PECULIAR,MO,38.741200,-94.459600,8,41,3
292373003024,2923730,RAYMORE-PECULIAR R-II,EAGLE GLEN INTERMEDIATE,RAYMORE,MO,38.797760,-94.483360,3,21,1
292376001429,2923760,NORTH PEMISCOT CO. R-I,ROSS ELEM.,PORTAGEVILLE,MO,36.350040,-89.706970,7,42,1
292376001431,2923760,NORTH PEMISCOT CO. R-I,NORTH PEMISCOT SR. HIGH,WARDELL,MO,36.349600,-89.822200,7,42,1
292378000582,2923780,PEMISCOT CO. SPEC. SCH. DIST.,EXTERNAL LOCATIONS,HAYTI,MO,36.234050,-89.766310,6,33,1
292378002380,2923780,PEMISCOT CO. SPEC. SCH. DIST.,DIAGNOSTIC CTR.,HAYTI,MO,36.234050,-89.766310,6,33,1
292378002381,2923780,PEMISCOT CO. SPEC. SCH. DIST.,PEMISCOT COUNTY VOCATIONAL SCH,HAYTI,MO,36.234050,-89.766310,6,33,1
292378002382,2923780,PEMISCOT CO. SPEC. SCH. DIST.,OAK VIEW LEARNING CTR.,HAYTI,MO,36.234050,-89.766310,6,33,1
292379001436,2923790,PEMISCOT CO. R-III,FLOYD E. HAMLETT ELEM.,CARUTHERSVILLE,MO,36.117860,-89.758730,7,42,1
292453000278,2924530,PERRY CO. 32,EARLY CHILD. SPECIAL ED. CTR.,PERRYVILLE,MO,37.720560,-89.859750,6,33,1
292453001845,2924530,PERRY CO. 32,PERRY CO. MIDDLE,PERRYVILLE,MO,37.720560,-89.859750,6,33,1
292453002385,2924530,PERRY CO. 32,PERRYVILLE AREA CAR & TECH CTR,PERRYVILLE,MO,37.720560,-89.859750,6,33,1
292453002386,2924530,PERRY CO. 32,PERRYVILLE ELEM.,PERRYVILLE,MO,37.720560,-89.859750,6,33,1
292453002387,2924530,PERRY CO. 32,PERRYVILLE SR. HIGH,PERRYVILLE,MO,37.720560,-89.859750,6,33,1
292469001713,2924690,PETTIS CO. R-XII,PETTIS CO. ELEM.,SEDALIA,MO,38.750740,-93.335970,7,42,1
292508001439,2925080,PHELPS CO. R-III,PHELPS CO. ELEM.,EDGAR SPRINGS,MO,37.716140,-91.889620,7,43,1
292511001440,2925110,PIERCE CITY R-VI,CENTRAL ELEM.,PIERCE CITY,MO,36.948930,-93.997220,7,42,1
292511001441,2925110,PIERCE CITY R-VI,PIERCE CITY HIGH,PIERCE CITY,MO,36.946440,-93.999670,7,42,1
292511001987,2925110,PIERCE CITY R-VI,PIERCE CITY MIDDLE,PIERCE CITY,MO,36.946440,-93.999670,7,42,1
292514001442,2925140,PIKE CO. R-III,PIKE/LINCOLN TECHNICAL CTR.,EOLIA,MO,39.244780,-91.019540,7,43,1
292514001444,2925140,PIKE CO. R-III,CLOPTON ELEM.,CLARKSVILLE,MO,39.292120,-90.948820,7,43,1
292514001445,2925140,PIKE CO. R-III,CLOPTON HIGH,CLARKSVILLE,MO,39.292120,-90.948820,7,43,1
292517001435,2925170,PILOT GROVE C-4,PILOT GROVE MIDDLE,PILOT GROVE,MO,38.874790,-92.907870,7,42,1
292517001447,2925170,PILOT GROVE C-4,PILOT GROVE ELEM.,PILOT GROVE,MO,38.874790,-92.907870,7,42,1
292517001448,2925170,PILOT GROVE C-4,PILOT GROVE HIGH,PILOT GROVE,MO,38.874790,-92.907870,7,42,1
292521001449,2925210,PLATO R-V,PLATO ELEM.,PLATO,MO,37.503720,-92.219830,7,43,1
292521001450,2925210,PLATO R-V,PLATO HIGH,PLATO,MO,37.503720,-92.219830,7,43,1
292523001451,2925230,PLATTE CO. R-III,BARRY SCH.,PLATTE CITY,MO,39.253920,-94.606070,8,41,1
292523001453,2925230,PLATTE CO. R-III,PAXTON SCH.,PLATTE CITY,MO,39.356790,-94.769360,3,31,1
292523001454,2925230,PLATTE CO. R-III,RISING STAR ELEM.,PLATTE CITY,MO,39.366230,-94.782250,3,31,1
292523001455,2925230,PLATTE CO. R-III,PLATTE CITY MIDDLE,PLATTE CITY,MO,39.361500,-94.781800,3,31,1
292523001456,2925230,PLATTE CO. R-III,PLATTE COUNTY HIGH,PLATTE CITY,MO,39.356790,-94.769360,3,31,1
292523002024,2925230,PLATTE CO. R-III,DONALD D. SIEGRIST ELEM.,PLATTE CITY,MO,39.356790,-94.769360,3,31,1
292523002298,2925230,PLATTE CO. R-III,NORTHLAND CAREER CTR.,PLATTE CITY,MO,39.356790,-94.769360,3,31,1
292529000846,2925290,CLINTON CO. R-III,CLINTON CO. R-III MIDDLE,PLATTSBURG,MO,39.561810,-94.455910,8,42,1
292529001457,2925290,CLINTON CO. R-III,ELLIS ELEM.,PLATTSBURG,MO,39.561820,-94.453430,8,42,1
292529001458,2925290,CLINTON CO. R-III,PLATTSBURG HIGH,PLATTSBURG,MO,39.561810,-94.455910,8,42,1
292533001459,2925330,PLEASANT HILL R-III,PLEASANT HILL MIDDLE,PLEASANT HILL,MO,38.788570,-94.259110,3,31,1
292533001460,2925330,PLEASANT HILL R-III,PLEASANT HILL PRIMARY,PLEASANT HILL,MO,38.788950,-94.258100,3,31,1
292533001461,2925330,PLEASANT HILL R-III,PLEASANT HILL HIGH,PLEASANT HILL,MO,38.789240,-94.265400,3,31,1
292533002803,2925330,PLEASANT HILL R-III,PLEASANT HILL ELEM.,PLEASANT HILL,MO,38.789000,-94.265640,3,31,1
292535001462,2925350,PLEASANT HOPE R-VI,PLEASANT HOPE ELEM.,PLEASANT HOPE,MO,37.456120,-93.281970,8,42,1
292535001463,2925350,PLEASANT HOPE R-VI,PLEASANT HOPE HIGH,PLEASANT HOPE,MO,37.464210,-93.273120,8,42,1
292535002436,2925350,PLEASANT HOPE R-VI,PLEASANT HOPE MIDDLE,PLEASANT HOPE,MO,37.458460,-93.281870,8,42,1
292535002819,2925350,PLEASANT HOPE R-VI,PLEASANT HOPE RANCH SCH.,BRIGHTON,MO,37.447840,-93.345380,8,42,1
292541000227,2925410,POLO R-VII,POLO MIDDLE,POLO,MO,39.550100,-94.042090,8,43,1
292541001464,2925410,POLO R-VII,POLO ELEM.,POLO,MO,39.550100,-94.042090,8,43,1
292541001465,2925410,POLO R-VII,POLO HIGH,POLO,MO,39.550100,-94.042090,8,43,1
292545001466,2925450,POPLAR BLUFF R-I,POPLAR BLUFF TECH. CAREER CTR.,POPLAR BLUFF,MO,36.788960,-90.444290,6,33,1
292545001467,2925450,POPLAR BLUFF R-I,EUGENE FIELD ELEM.,POPLAR BLUFF,MO,36.741150,-90.400660,6,33,1
292545001469,2925450,POPLAR BLUFF R-I,POPLAR BLUFF JR. HIGH,POPLAR BLUFF,MO,36.762020,-90.409890,6,33,1
292545001471,2925450,POPLAR BLUFF R-I,LAKE ROAD ELEM.,POPLAR BLUFF,MO,36.777800,-90.334440,7,41,1
292545001472,2925450,POPLAR BLUFF R-I,MARK TWAIN KINDERGARTEN CTR.,POPLAR BLUFF,MO,36.767670,-90.402000,6,33,1
292545001473,2925450,POPLAR BLUFF R-I,O'NEAL ELEM.,POPLAR BLUFF,MO,36.782850,-90.419070,6,33,1
292545001474,2925450,POPLAR BLUFF R-I,OAK GROVE ELEM.,POPLAR BLUFF,MO,36.788990,-90.447290,7,33,1
292545001475,2925450,POPLAR BLUFF R-I,POPLAR BLUFF HIGH,POPLAR BLUFF,MO,36.769350,-90.413510,6,33,1
292545001947,2925450,POPLAR BLUFF R-I,POPLAR BLUFF 5TH & 6TH CTR.,POPLAR BLUFF,MO,36.788960,-90.444490,6,33,1
292545002769,2925450,POPLAR BLUFF R-I,KINYON EARLY CHILDHOOD CTR.,POPLAR BLUFF,MO,36.757420,-90.402630,6,33,1
292550001493,2925500,POTOSI R-III,POTOSI ELEM.,POTOSI,MO,37.927470,-90.777860,8,41,1
292550001495,2925500,POTOSI R-III,JOHN A. EVANS MIDDLE,POTOSI,MO,37.937190,-90.793090,3,32,1
292550001497,2925500,POTOSI R-III,POTOSI HIGH,POTOSI,MO,37.935200,-90.790770,3,32,1
292550002766,2925500,POTOSI R-III,TROJAN INTERMEDIATE,POTOSI,MO,37.935400,-90.790460,3,32,1
292550002825,2925500,POTOSI R-III,POTOSI PRE-SCHOOL,POTOSI,MO,37.938800,-90.786990,3,32,1
292553001499,2925530,PRAIRIE HOME R-V,PRAIRIE HOME ELEM.,PRAIRIE HOME,MO,38.811650,-92.588690,7,42,1
292553001500,2925530,PRAIRIE HOME R-V,PRAIRIE HOME HIGH,PRAIRIE HOME,MO,38.811650,-92.588690,7,42,1
292559002299,2925590,PRINCETON R-V,PRINCETON R-V ELEM.,PRINCETON,MO,40.394320,-93.584080,7,43,1
292559002300,2925590,PRINCETON R-V,PRINCETON R-V JR.-SR. HIGH,PRINCETON,MO,40.394320,-93.584080,7,43,1
292562001501,2925620,PURDY R-II,PURDY ELEM.,PURDY,MO,36.817420,-93.920100,7,42,1
292562001502,2925620,PURDY R-II,PURDY HIGH,PURDY,MO,36.817420,-93.920100,7,42,1
292562002221,2925620,PURDY R-II,PURDY MIDDLE,PURDY,MO,36.817420,-93.920100,7,42,1
292564001503,2925640,PUTNAM CO. R-I,PUTNAM CO. HIGH,UNIONVILLE,MO,40.465650,-93.006980,7,43,1
292564001505,2925640,PUTNAM CO. R-I,PUTNAM CO. ELEM.,UNIONVILLE,MO,40.465650,-93.006980,7,43,1
292564001847,2925640,PUTNAM CO. R-I,PUTNAM CO. MIDDLE,UNIONVILLE,MO,40.475100,-93.004200,7,43,1
292565001507,2925650,PUXICO R-VIII,PUXICO ELEM.,PUXICO,MO,36.952630,-90.154140,7,43,1
292565001508,2925650,PUXICO R-VIII,PUXICO HIGH,PUXICO,MO,36.952630,-90.154140,7,43,1
292565002704,2925650,PUXICO R-VIII,MINGO PUXICO TECHNICAL HIGH,PUXICO,MO,36.952630,-90.154140,7,43,1
292565002871,2925650,PUXICO R-VIII,PUXICO JR. HIGH,PUXICO,MO,36.952600,-90.154100,7,43,3
292571001034,2925710,RALLS CO. R-II,MARK TWAIN JR. HIGH,CENTER,MO,39.506240,-91.535430,7,43,1
292571001509,2925710,RALLS CO. R-II,CENTER ELEM.,CENTER,MO,39.505150,-91.537160,7,43,1
292571001510,2925710,RALLS CO. R-II,MARK TWAIN SR. HIGH,CENTER,MO,39.506240,-91.535430,7,43,1
292571001512,2925710,RALLS CO. R-II,NEW LONDON ELEM.,NEW LONDON,MO,39.581600,-91.400300,7,42,1
292604001514,2926040,RAYMONDVILLE R-VII,RAYMONDVILLE ELEM.,RAYMONDVILLE,MO,37.340160,-91.838650,7,43,1
292607000545,2926070,RAYTOWN C-2,BLUE RIDGE ELEM.,RAYTOWN,MO,39.007850,-94.474770,3,21,1
292607000945,2926070,RAYTOWN C-2,RAYTOWN EDUCATION CTR.,RAYTOWN,MO,39.015410,-94.456910,3,21,1
292607001515,2926070,RAYTOWN C-2,HERNDON CAREER CTR.,RAYTOWN,MO,38.984780,-94.458330,3,21,1
292607001518,2926070,RAYTOWN C-2,EASTWOOD HILLS ELEM.,KANSAS CITY,MO,39.029030,-94.492240,1,11,1
292607001519,2926070,RAYTOWN C-2,FLEETRIDGE ELEM.,KANSAS CITY,MO,39.021020,-94.428370,1,11,1
292607001520,2926070,RAYTOWN C-2,LAUREL HILLS ELEM.,RAYTOWN,MO,39.025560,-94.476120,3,21,1
292607001521,2926070,RAYTOWN C-2,NORFLEET ELEM.,KANSAS CITY,MO,39.005550,-94.431480,1,11,1
292607001523,2926070,RAYTOWN C-2,RAYTOWN MIDDLE,KANSAS CITY,MO,39.034010,-94.462560,1,11,1
292607001524,2926070,RAYTOWN C-2,SOUTH MIDDLE,RAYTOWN,MO,38.973520,-94.491130,3,21,1
292607001525,2926070,RAYTOWN C-2,RAYTOWN SR. HIGH,RAYTOWN,MO,39.013860,-94.461000,3,21,1
292607001526,2926070,RAYTOWN C-2,RAYTOWN SOUTH SR. HIGH,RAYTOWN,MO,38.972510,-94.447480,3,21,1
292607001528,2926070,RAYTOWN C-2,ROBINSON ELEM.,RAYTOWN,MO,39.000250,-94.444630,8,41,1
292607001530,2926070,RAYTOWN C-2,SOUTHWOOD ELEM.,RAYTOWN,MO,38.977910,-94.465160,3,21,1
292607001531,2926070,RAYTOWN C-2,SPRING VALLEY ELEM.,RAYTOWN,MO,38.973300,-94.481800,3,21,1
292607001532,2926070,RAYTOWN C-2,WESTRIDGE ELEM.,KANSAS CITY,MO,38.984400,-94.489520,1,11,1
292607001973,2926070,RAYTOWN C-2,RAYTOWN EDUCATION CTR.,RAYTOWN,MO,39.015410,-94.456910,3,21,1
292607002505,2926070,RAYTOWN C-2,NORTHWOOD SCH.,KANSAS CITY,MO,39.041500,-94.448200,1,11,1
292616000786,2926160,REEDS SPRING R-IV,REEDS SPRING MIDDLE,REEDS SPRING,MO,36.730010,-93.382240,7,42,1
292616001533,2926160,REEDS SPRING R-IV,GIBSON TECHNICAL CTR.,REEDS SPRING,MO,36.674000,-93.312300,7,42,1
292616001534,2926160,REEDS SPRING R-IV,REEDS SPRING PRIMARY,REEDS SPRING,MO,36.729670,-93.385060,7,42,1
292616001536,2926160,REEDS SPRING R-IV,REEDS SPRING HIGH,REEDS SPRING,MO,36.741940,-93.383210,7,42,1
292616002150,2926160,REEDS SPRING R-IV,REEDS SPRING INTERMEDIATE,REEDS SPRING,MO,36.730700,-93.384820,7,42,1
292616002823,2926160,REEDS SPRING R-IV,NEW HORIZONS ALTERNATIVE,REEDS SPRING,MO,36.735660,-93.383680,7,42,1
292616003034,2926160,REEDS SPRING R-IV,REEDS SPRING ELEM.,REEDS SPRING,MO,36.653100,-93.424400,7,42,1
292619001537,2926190,RENICK R-V,RENICK ELEM.,RENICK,MO,39.342810,-92.407640,7,42,1
292622000130,2926220,REPUBLIC R-III,REPUBLIC ELEM. III,REPUBLIC,MO,37.127230,-93.478050,4,31,1
292622001538,2926220,REPUBLIC R-III,REPUBLIC ELEM. II,REPUBLIC,MO,37.122060,-93.478840,4,31,1
292622001541,2926220,REPUBLIC R-III,REPUBLIC HIGH,REPUBLIC,MO,37.125560,-93.467540,4,31,1
292622002302,2926220,REPUBLIC R-III,REPUBLIC MIDDLE,REPUBLIC,MO,37.124290,-93.475600,4,31,1
292622002388,2926220,REPUBLIC R-III,REPUBLIC ELEM. I,REPUBLIC,MO,37.122240,-93.478840,4,31,1
292622002733,2926220,REPUBLIC R-III,REPUBLIC KINDERGARTEN,REPUBLIC,MO,37.127860,-93.480170,4,31,1
292626001542,2926260,REVERE C-3,REVERE ELEM.,REVERE,MO,40.495400,-91.676400,7,43,1
292631001544,2926310,RICH HILL R-IV,RICH HILL HIGH,RICH HILL,MO,38.102360,-94.366160,8,42,1
292631001545,2926310,RICH HILL R-IV,RICH HILL ELEM.,RICH HILL,MO,38.101740,-94.366030,8,42,1
292637001546,2926370,RICHARDS R-V,RICHARDS ELEM.,WEST PLAINS,MO,36.780500,-91.884940,7,41,1
292637002774,2926370,RICHARDS R-V,RICHARDS MIDDLE,WEST PLAINS,MO,36.780500,-91.884940,7,41,1
292640001548,2926400,RICHLAND R-I,RICHLAND HIGH,ESSEX,MO,36.816410,-89.831520,7,42,1
292640002443,2926400,RICHLAND R-I,RICHLAND ELEM.,ESSEX,MO,36.816410,-89.831520,7,42,1
292643001550,2926430,RICHLAND R-IV,RICHLAND ELEM.,RICHLAND,MO,37.859550,-92.386450,7,43,1
292643001551,2926430,RICHLAND R-IV,RICHLAND HIGH,RICHLAND,MO,37.859550,-92.386450,7,43,1
292643003029,2926430,RICHLAND R-IV,RICHLAND JR. HIGH,RICHLAND,MO,37.859550,-92.386450,7,43,1
292648001552,2926480,RICHMOND R-XVI,DEAR ELEM.,RICHMOND,MO,39.278170,-93.966150,3,32,1
292648001554,2926480,RICHMOND R-XVI,RICHMOND HIGH,RICHMOND,MO,39.270600,-93.970030,8,32,1
292648001878,2926480,RICHMOND R-XVI,SUNRISE ELEM.,RICHMOND,MO,39.275900,-93.949500,3,41,1
292648002444,2926480,RICHMOND R-XVI,RICHMOND MIDDLE,RICHMOND,MO,39.270160,-93.973980,8,41,1
292649001558,2926490,RIDGEWAY R-V,RIDGEWAY ELEM.,RIDGEWAY,MO,40.381400,-93.937480,7,42,1
292649001559,2926490,RIDGEWAY R-V,RIDGEWAY HIGH,RIDGEWAY,MO,40.381400,-93.937480,7,42,1
292655001560,2926550,RIPLEY CO. R-III,RIPLEY CO. ELEM.,GATEWOOD,MO,36.548500,-91.066100,7,43,1
292658001561,2926580,RIPLEY CO. R-IV,RIPLEY CO. ELEM.,DONIPHAN,MO,36.630100,-90.860800,7,43,1
292661001563,2926610,RISCO R-II,RISCO ELEM.,RISCO,MO,36.553220,-89.824770,7,42,1
292661001564,2926610,RISCO R-II,RISCO HIGH,RISCO,MO,36.551600,-89.818200,7,42,1
292664001567,2926640,RITENOUR,HOECH MIDDLE,ST ANN,MO,38.719500,-90.387930,3,21,1
292664001568,2926640,RITENOUR,IVELAND ELEM.,ST LOUIS,MO,38.692730,-90.384070,3,21,1
292664001569,2926640,RITENOUR,KRATZ ELEM.,ST LOUIS,MO,38.731190,-90.365330,3,21,1
292664001570,2926640,RITENOUR,MARION ELEM.,ST LOUIS,MO,38.706470,-90.376810,3,21,1
292664001571,2926640,RITENOUR,MARVIN ELEM.,ST LOUIS,MO,38.716360,-90.359530,3,21,1
292664001572,2926640,RITENOUR,RITENOUR MIDDLE,ST LOUIS,MO,38.703160,-90.348020,3,21,1
292664001573,2926640,RITENOUR,RITENOUR SR. HIGH,ST LOUIS,MO,38.713290,-90.355110,3,21,1
292664001575,2926640,RITENOUR,WYLAND ELEM.,ST LOUIS,MO,38.694810,-90.356610,3,21,1
292664002473,2926640,RITENOUR,BUDER ELEM.,ST ANN,MO,38.711930,-90.385710,3,21,1
292667000726,2926670,RIVERVIEW GARDENS,GIBSON ELEM.,ST LOUIS,MO,38.748750,-90.232730,3,21,1
292667001577,2926670,RIVERVIEW GARDENS,DANFORTH ELEM.,ST LOUIS,MO,38.733940,-90.231710,3,21,1
292667001579,2926670,RIVERVIEW GARDENS,GLASGOW ELEM.,ST LOUIS,MO,38.757760,-90.205650,3,21,1
292667001581,2926670,RIVERVIEW GARDENS,KOCH ELEM.,ST LOUIS,MO,38.741570,-90.264860,3,21,1
292667001582,2926670,RIVERVIEW GARDENS,LEMASTERS ELEM.,ST LOUIS,MO,38.756440,-90.269540,3,21,1
292667001583,2926670,RIVERVIEW GARDENS,LEWIS AND CLARK ELEM.,ST LOUIS,MO,38.755860,-90.243240,3,21,1
292667001584,2926670,RIVERVIEW GARDENS,MEADOWS ELEM.,ST LOUIS,MO,38.745580,-90.250430,3,21,1
292667001586,2926670,RIVERVIEW GARDENS,RIVERVIEW GARDENS SR. HIGH,ST LOUIS,MO,38.757360,-90.211550,3,21,1
292667002539,2926670,RIVERVIEW GARDENS,R. G. CENTRAL MIDDLE,ST LOUIS,MO,38.746970,-90.237390,3,21,1
292667002627,2926670,RIVERVIEW GARDENS,HIGHLAND ELEM.,ST LOUIS,MO,38.755090,-90.196390,3,21,1
292667002687,2926670,RIVERVIEW GARDENS,WESTVIEW MIDDLE,ST LOUIS,MO,38.742400,-90.261900,3,21,1
292667002701,2926670,RIVERVIEW GARDENS,MOLINE ELEM.,ST LOUIS,MO,38.747530,-90.264430,3,21,1
292667002765,2926670,RIVERVIEW GARDENS,EARLY CHILD. EDUCATION,ST LOUIS,MO,38.733900,-90.231000,3,21,1
292676001588,2926760,SPECL. SCH. DST. ST. LOUIS CO.,ACKERMAN SCH.,FLORISSANT,MO,38.780410,-90.296080,3,21,1
292676001599,2926760,SPECL. SCH. DST. ST. LOUIS CO.,LITZSINGER,LADUE,MO,38.625510,-90.399480,3,21,1
292676001603,2926760,SPECL. SCH. DST. ST. LOUIS CO.,HIRAM NEUWOEHNER,TOWN & COUNTRY,MO,38.632370,-90.441460,3,21,1
292676001604,2926760,SPECL. SCH. DST. ST. LOUIS CO.,NORTH COUNTY TECHNICAL,FLORISSANT,MO,38.783300,-90.289300,3,21,1
292676001607,2926760,SPECL. SCH. DST. ST. LOUIS CO.,SOUTH COUNTY TECHNICAL,SUNSET HILLS,MO,38.543960,-90.409980,3,21,1
292676001608,2926760,SPECL. SCH. DST. ST. LOUIS CO.,SOUTHVIEW,CRESTWOOD,MO,38.544060,-90.382130,3,21,1
292676002123,2926760,SPECL. SCH. DST. ST. LOUIS CO.,BRIDGES PROGRAM,OVERLAND,MO,38.686920,-90.361660,3,21,1
292676002628,2926760,SPECL. SCH. DST. ST. LOUIS CO.,EXTERNAL SITES,TOWN AND COUNTRY,MO,38.632400,-90.441370,3,21,1
